Immoweb ID,Property type,property sub-type,Price,Post code,Building condition,Kitchen type,Bedrooms,Furnished,Terrace surface,Tenement building,Number of frontages,Swimming pool,How many fireplaces?,Garden,Terrace,Surface of the plot
9473304,APARTMENT,GROUND_FLOOR,292737,7181,,,,,,0.0,,,,,,
9728352,APARTMENT,GROUND_FLOOR,198000,2660,Good,1.0,1,0.0,,0.0,2,0.0,,,,
9728233,APARTMENT,GROUND_FLOOR,249000,2660,As new,1.0,2,0.0,,0.0,2,,,,,
9728484,APARTMENT,GROUND_FLOOR,329000,2600,To be done up,1.0,2,0.0,50,0.0,,,,,,
9554282,APARTMENT,GROUND_FLOOR,291852,7181,,,,,,0.0,,,,,,
9726724,APARTMENT,GROUND_FLOOR,152500,2170,Good,1.0,1,0.0,,0.0,2,,,,,
9726747,APARTMENT,GROUND_FLOOR,220000,2610,To be done up,1.0,1,0.0,20,0.0,,,,,,
9726185,APARTMENT,GROUND_FLOOR,245000,2660,Good,1.0,2,0.0,20,0.0,2,,,,,
9714603,APARTMENT,GROUND_FLOOR,195000,2610,As new,1.0,1,0.0,7,0.0,2,0.0,,,,
9723565,APARTMENT,GROUND_FLOOR,295000,2930,Good,1.0,3,0.0,7,0.0,3,,,,,
9710251,APARTMENT,GROUND_FLOOR,289000,2170,Just renovated,1.0,2,0.0,8,0.0,2,,,,,
9724570,APARTMENT,GROUND_FLOOR,245000,1180,Just renovated,1.0,2,1.0,6,0.0,,0.0,,,,
9714602,APARTMENT,GROUND_FLOOR,279000,2018,As new,1.0,1,0.0,,0.0,2,,,,,
9632652,APARTMENT,GROUND_FLOOR,175000,4700,Good,1.0,2,0.0,17,0.0,,,,,,
9648795,APARTMENT,GROUND_FLOOR,185000,2060,To be done up,1.0,3,0.0,,0.0,2,,,,,
9646329,APARTMENT,GROUND_FLOOR,239000,2060,Good,1.0,1,0.0,,0.0,2,,,,,
9678192,APARTMENT,GROUND_FLOOR,249000,2020,As new,1.0,2,0.0,11,0.0,3,,,,,
9703214,APARTMENT,GROUND_FLOOR,295000,9040,Good,1.0,2,0.0,,0.0,2,,,1.0,1.0,
9303441,APARTMENT,GROUND_FLOOR,325000,4900,As new,1.0,2,0.0,18,0.0,4,,,1.0,,
9728238,APARTMENT,GROUND_FLOOR,244000,2020,Good,1.0,3,0.0,,0.0,2,,,1.0,,
9541855,APARTMENT,GROUND_FLOOR,193000,1050,As new,1.0,1,0.0,,0.0,2,0.0,,,,
9588880,APARTMENT,GROUND_FLOOR,219000,2660,Good,1.0,2,0.0,,0.0,2,,,,,
9094296,APARTMENT,GROUND_FLOOR,249000,8370,To be done up,1.0,1,0.0,,0.0,2,0.0,,,,
9676488,APARTMENT,GROUND_FLOOR,269000,2610,Good,1.0,2,0.0,,0.0,2,,,,1.0,
9706548,APARTMENT,GROUND_FLOOR,325000,8790,As new,1.0,2,0.0,22,0.0,4,0.0,,,,
9595573,APARTMENT,GROUND_FLOOR,274900,2390,Just renovated,,2,0.0,6,0.0,2,,,,,
9719478,APARTMENT,GROUND_FLOOR,200000,2940,Good,,2,0.0,10,0.0,2,,,,,
9704425,APARTMENT,GROUND_FLOOR,None,1370,,,,,,,,,,,,
9480653,APARTMENT,GROUND_FLOOR,279000,2530,,,,,,0.0,,,,,,
9175325,APARTMENT,GROUND_FLOOR,315000,2180,,,,,,0.0,,,,,,
9600741,APARTMENT,GROUND_FLOOR,329000,2640,Good,,2,0.0,,0.0,2,,,,,
9656665,APARTMENT,GROUND_FLOOR,349000,2500,Just renovated,1.0,2,0.0,,0.0,2,,,,,
9726200,APARTMENT,GROUND_FLOOR,249000,2460,Good,,2,0.0,,0.0,2,,,,1.0,
9669537,APARTMENT,GROUND_FLOOR,275000,2900,Good,1.0,2,0.0,,0.0,2,,,,,
9666224,APARTMENT,GROUND_FLOOR,279000,2100,Just renovated,1.0,2,0.0,,0.0,2,,,,,
9687871,APARTMENT,GROUND_FLOOR,300000,2890,Just renovated,1.0,2,0.0,,0.0,4,,,1.0,,
9596501,APARTMENT,GROUND_FLOOR,349000,2000,Good,1.0,1,0.0,,0.0,2,,,,,
9664572,APARTMENT,GROUND_FLOOR,385000,1000,As new,1.0,1,0.0,25,0.0,2,,,,,
9537562,APARTMENT,GROUND_FLOOR,775000,2050,Good,,4,0.0,53,0.0,3,,,,,
9711497,APARTMENT,GROUND_FLOOR,240000,4340,As new,,2,,30,0.0,2,,,,,
9709156,APARTMENT,GROUND_FLOOR,350000,2950,Good,,2,0.0,12,0.0,4,0.0,,,,
9648185,APARTMENT,GROUND_FLOOR,257500,2660,As new,1.0,2,0.0,9,0.0,2,0.0,,,,
9718951,APARTMENT,GROUND_FLOOR,229000,6032,Good,1.0,3,0.0,8,0.0,3,0.0,,,,
9725781,APARTMENT,GROUND_FLOOR,230000,1030,Good,,1,0.0,,0.0,,,,,,
9702039,APARTMENT,GROUND_FLOOR,155000,8820,Good,1.0,2,0.0,,0.0,4,,,,1.0,
9695268,APARTMENT,GROUND_FLOOR,249000,2640,,1.0,3,0.0,20,0.0,,,,,,
9700011,APARTMENT,GROUND_FLOOR,329500,2050,As new,1.0,2,0.0,20,0.0,2,0.0,,,,
9566913,APARTMENT,GROUND_FLOOR,360000,1853,,1.0,3,0.0,,0.0,,,,,1.0,
9562830,APARTMENT,GROUND_FLOOR,245000,4347,,1.0,2,0.0,,0.0,3,0.0,,,1.0,
9562831,APARTMENT,GROUND_FLOOR,255000,4347,,1.0,2,0.0,,0.0,4,0.0,,,1.0,
9695119,APARTMENT,GROUND_FLOOR,399000,2650,As new,1.0,2,0.0,41,0.0,,,,,,
9656592,APARTMENT,GROUND_FLOOR,227500,9100,,1.0,1,0.0,12,0.0,4,,,,,
9465310,APARTMENT,GROUND_FLOOR,313062,3700,,1.0,2,0.0,32,0.0,3,,,,,
9603828,APARTMENT,GROUND_FLOOR,220000,4100,,,3,0.0,8,0.0,3,0.0,,,,
9700251,APARTMENT,GROUND_FLOOR,245000,8301,As new,1.0,1,1.0,,0.0,3,0.0,,,,
9716588,APARTMENT,GROUND_FLOOR,239000,3740,,,3,0.0,,0.0,2,,,,1.0,
9701348,APARTMENT,GROUND_FLOOR,225000,3840,Good,1.0,2,0.0,,0.0,,,,,1.0,
9609683,APARTMENT,GROUND_FLOOR,245000,2660,Just renovated,1.0,2,0.0,7,0.0,3,,,,,
9669118,APARTMENT,GROUND_FLOOR,265000,2400,Good,,2,0.0,41,0.0,2,,,,,
9621404,APARTMENT,GROUND_FLOOR,295000,2350,To be done up,1.0,2,0.0,,0.0,2,,,,,
9689129,APARTMENT,GROUND_FLOOR,None,3000,,,,,,,,,,,,
9646297,APARTMENT,GROUND_FLOOR,316150,2850,As new,1.0,3,0.0,17,0.0,2,0.0,,,,
9685438,APARTMENT,GROUND_FLOOR,399000,2000,Good,1.0,2,0.0,5,0.0,4,0.0,,,,
9116332,APARTMENT,GROUND_FLOOR,410000,1785,Good,1.0,3,0.0,,0.0,2,,1,,1.0,
9345948,APARTMENT,GROUND_FLOOR,237000,3270,Good,1.0,2,0.0,18,0.0,3,,,,,
9472851,APARTMENT,GROUND_FLOOR,259000,2250,,1.0,2,0.0,20,0.0,,,,,,
9472844,APARTMENT,GROUND_FLOOR,259000,2250,,1.0,2,0.0,20,0.0,,,,,,
9472840,APARTMENT,GROUND_FLOOR,259000,2250,,1.0,2,0.0,20,0.0,,,,,,
9575013,APARTMENT,GROUND_FLOOR,265000,2230,,1.0,2,0.0,11,0.0,3,,,,,
9472853,APARTMENT,GROUND_FLOOR,269000,2250,,1.0,2,0.0,20,0.0,,,,,,
9472850,APARTMENT,GROUND_FLOOR,269000,2250,,1.0,2,0.0,20,0.0,,,,,,
9681393,APARTMENT,GROUND_FLOOR,279000,3550,,1.0,3,0.0,,0.0,2,,,1.0,1.0,
9702797,APARTMENT,GROUND_FLOOR,198000,1210,To renovate,1.0,2,,,0.0,2,0.0,,,1.0,
9707378,APARTMENT,GROUND_FLOOR,258290,5100,,1.0,1,0.0,30,0.0,2,,,,,
9724702,APARTMENT,GROUND_FLOOR,599000,2040,As new,1.0,3,0.0,24,0.0,2,0.0,,,,
9727787,APARTMENT,GROUND_FLOOR,300000,9051,Good,1.0,2,0.0,,0.0,4,0.0,,,1.0,
9714817,APARTMENT,GROUND_FLOOR,165000,4100,Just renovated,,2,0.0,60,0.0,,,,,,
9714816,APARTMENT,GROUND_FLOOR,165000,4100,Just renovated,,2,0.0,60,0.0,,,,,,
9619393,APARTMENT,GROUND_FLOOR,195953,2240,,1.0,1,0.0,26,0.0,2,,,,,
9579307,APARTMENT,GROUND_FLOOR,246000,2500,,1.0,2,0.0,10,0.0,4,,,,,
9483596,APARTMENT,GROUND_FLOOR,247000,2500,,1.0,2,0.0,10,0.0,4,,,1.0,,
9622532,APARTMENT,GROUND_FLOOR,307500,1730,As new,1.0,2,0.0,39,0.0,3,0.0,,,,
8868237,APARTMENT,GROUND_FLOOR,235000,2610,,,,,,0.0,,,,,,
9239574,APARTMENT,GROUND_FLOOR,390000,1000,As new,1.0,2,,10,0.0,,,,,,
9621525,APARTMENT,GROUND_FLOOR,145000,5000,Good,1.0,1,0.0,7,0.0,3,,,,,
9632923,APARTMENT,GROUND_FLOOR,322000,2350,As new,1.0,2,0.0,,0.0,,0.0,,,1.0,
9725592,APARTMENT,GROUND_FLOOR,175000,4540,,1.0,2,0.0,6,0.0,4,,,,,
9587267,APARTMENT,GROUND_FLOOR,219000,4600,,1.0,2,0.0,9,0.0,4,,,,,
9517365,APARTMENT,GROUND_FLOOR,284000,4020,,1.0,3,0.0,17,0.0,4,,,,,
9517404,APARTMENT,GROUND_FLOOR,284000,4030,,1.0,3,0.0,17,0.0,4,,,,,
9670777,APARTMENT,GROUND_FLOOR,319000,2200,,,2,0.0,52,0.0,4,,,,,
9722310,APARTMENT,GROUND_FLOOR,198000,2170,Good,1.0,1,0.0,18,0.0,2,,,,,
9717239,APARTMENT,GROUND_FLOOR,274000,2200,As new,1.0,2,,,0.0,,,,,,
9706391,APARTMENT,GROUND_FLOOR,299000,2110,As new,1.0,3,,,0.0,,,,,1.0,
9454876,APARTMENT,GROUND_FLOOR,165000,4030,,,,,,0.0,,,,,,
9713177,APARTMENT,GROUND_FLOOR,235000,2500,Good,,2,0.0,10,0.0,,,,,,
9603853,APARTMENT,GROUND_FLOOR,140000,7100,To be done up,,2,0.0,,0.0,,,,,,
9606937,APARTMENT,GROUND_FLOOR,197500,1480,,1.0,2,0.0,12,0.0,2,,,,,
9696444,APARTMENT,GROUND_FLOOR,205000,2300,Good,1.0,2,,,0.0,2,,,,1.0,
9617263,APARTMENT,GROUND_FLOOR,210000,1080,Good,1.0,1,0.0,,0.0,2,0.0,,,,
9638253,APARTMENT,GROUND_FLOOR,229000,1730,As new,1.0,2,0.0,,0.0,,,,,,
9658964,APARTMENT,GROUND_FLOOR,235000,1090,Good,1.0,2,0.0,4,0.0,1,0.0,1,,,
9622626,APARTMENT,GROUND_FLOOR,245000,1731,Good,1.0,2,0.0,20,0.0,2,0.0,,,,
9704479,APARTMENT,GROUND_FLOOR,285000,9280,Good,1.0,2,,,0.0,,,,,1.0,
8769181,APARTMENT,GROUND_FLOOR,279000,5100,As new,1.0,2,0.0,4,0.0,3,0.0,,,,
9689309,APARTMENT,GROUND_FLOOR,290000,9000,Good,1.0,2,0.0,,0.0,2,0.0,,,,
9589922,APARTMENT,GROUND_FLOOR,289000,2930,As new,1.0,2,1.0,14,0.0,3,0.0,,,,
9698608,APARTMENT,GROUND_FLOOR,315000,4845,Good,1.0,2,0.0,9,0.0,2,0.0,,,,
9646473,APARTMENT,GROUND_FLOOR,385000,2900,As new,1.0,3,0.0,36,0.0,3,0.0,,,,
9723631,APARTMENT,GROUND_FLOOR,515000,1050,As new,1.0,2,0.0,,0.0,2,0.0,,,1.0,
9715980,APARTMENT,GROUND_FLOOR,260000,9150,As new,1.0,2,0.0,,0.0,2,,,1.0,1.0,
9608377,APARTMENT,GROUND_FLOOR,295000,9140,,1.0,2,0.0,47,0.0,2,,,,,
9709806,APARTMENT,GROUND_FLOOR,290000,1852,As new,1.0,1,0.0,,0.0,,0.0,,,1.0,
9709805,APARTMENT,GROUND_FLOOR,300000,1852,As new,1.0,1,0.0,,0.0,,0.0,,,1.0,
9546492,APARTMENT,GROUND_FLOOR,165000,2660,To be done up,,1,0.0,,0.0,2,,,,,
9493078,APARTMENT,GROUND_FLOOR,210000,2170,,,2,0.0,,0.0,2,,,,,
9707404,APARTMENT,GROUND_FLOOR,390000,2650,As new,1.0,2,,,0.0,2,,,,1.0,
9726965,APARTMENT,GROUND_FLOOR,215000,3600,As new,1.0,2,0.0,,0.0,2,0.0,,,,
9717450,APARTMENT,GROUND_FLOOR,189000,4950,Just renovated,1.0,2,0.0,,0.0,3,0.0,,,,
9717289,APARTMENT,GROUND_FLOOR,275000,2400,As new,1.0,2,,12,0.0,3,,,,,
9691075,APARTMENT,GROUND_FLOOR,135000,7110,Good,1.0,2,,,0.0,,,,,,
9705202,APARTMENT,GROUND_FLOOR,199000,1731,To renovate,1.0,1,0.0,,0.0,2,,,,1.0,
9622484,APARTMENT,GROUND_FLOOR,199000,1731,Good,1.0,2,0.0,66,0.0,2,,,,,
9647201,APARTMENT,GROUND_FLOOR,245000,3560,To be done up,1.0,3,0.0,,0.0,2,0.0,,,,
9648202,APARTMENT,GROUND_FLOOR,248000,1020,As new,1.0,1,0.0,18,0.0,2,0.0,,,,
9688981,APARTMENT,GROUND_FLOOR,249000,2580,Good,1.0,2,,,0.0,3,,,,,
9675000,APARTMENT,GROUND_FLOOR,280000,9550,As new,1.0,1,,,0.0,2,,,1.0,,
9507255,APARTMENT,GROUND_FLOOR,285000,2550,As new,1.0,3,,,0.0,3,,,,1.0,
9643798,APARTMENT,GROUND_FLOOR,295000,2340,Just renovated,1.0,2,0.0,15,0.0,2,,,,,
9589189,APARTMENT,GROUND_FLOOR,325000,2275,As new,1.0,3,0.0,,0.0,4,,,,1.0,
9578720,APARTMENT,GROUND_FLOOR,359000,1860,As new,1.0,2,0.0,6,0.0,2,0.0,,,,
9423456,APARTMENT,GROUND_FLOOR,289000,1500,Good,1.0,2,0.0,17,0.0,4,,,,,
9547873,APARTMENT,GROUND_FLOOR,285000,1200,Good,1.0,1,0.0,2,0.0,2,0.0,,,,
9522727,APARTMENT,GROUND_FLOOR,295000,1060,Just renovated,1.0,1,,10,0.0,2,,1,,,
9691083,APARTMENT,GROUND_FLOOR,295000,1440,As new,1.0,2,,80,0.0,2,,,,,
9586807,APARTMENT,GROUND_FLOOR,299000,2260,As new,1.0,2,0.0,,0.0,4,,,,1.0,
9684389,APARTMENT,GROUND_FLOOR,410000,8000,Good,1.0,3,0.0,50,0.0,2,0.0,,,,
9239573,APARTMENT,GROUND_FLOOR,690000,1000,As new,1.0,2,,10,0.0,,,,,,
9455952,APARTMENT,GROUND_FLOOR,239000,2250,,1.0,2,0.0,20,0.0,2,,,,,
9706121,APARTMENT,GROUND_FLOOR,174000,9400,To be done up,,2,0.0,,0.0,2,0.0,,,,
9682507,APARTMENT,GROUND_FLOOR,165000,7130,As new,,2,0.0,,0.0,,0.0,,,,
9578822,APARTMENT,GROUND_FLOOR,249000,1702,Just renovated,1.0,2,0.0,2,0.0,3,0.0,,,,
9705253,APARTMENT,GROUND_FLOOR,250000,1090,To renovate,1.0,4,0.0,,0.0,2,,,,,
9519130,APARTMENT,GROUND_FLOOR,250000,7022,As new,1.0,2,0.0,1,0.0,4,0.0,,,,
9666356,APARTMENT,GROUND_FLOOR,260000,1190,Just renovated,1.0,2,0.0,,0.0,2,0.0,,,,
9546987,APARTMENT,GROUND_FLOOR,290000,1390,Good,1.0,2,0.0,,0.0,3,,,,,
9568630,APARTMENT,GROUND_FLOOR,345000,1000,Good,,2,0.0,,0.0,4,,,,,
9568629,APARTMENT,GROUND_FLOOR,365000,1000,Good,,2,0.0,,0.0,4,,,,,
9568628,APARTMENT,GROUND_FLOOR,399000,1000,Good,,2,0.0,,0.0,4,,,,,
9727161,APARTMENT,GROUND_FLOOR,170000,2300,,1.0,1,,,0.0,,,,,,
9537676,APARTMENT,GROUND_FLOOR,193562,2830,As new,1.0,1,0.0,15,0.0,2,0.0,,,,
9009618,APARTMENT,GROUND_FLOOR,195000,4100,,1.0,2,0.0,11,0.0,4,,,,,
9009631,APARTMENT,GROUND_FLOOR,200000,4100,,1.0,2,0.0,8,0.0,4,,,,,
9009630,APARTMENT,GROUND_FLOOR,200000,4100,,1.0,2,0.0,12,0.0,4,,,,,
9009615,APARTMENT,GROUND_FLOOR,200000,4100,,1.0,2,0.0,11,0.0,4,,,,,
9715815,APARTMENT,GROUND_FLOOR,210000,3200,As new,1.0,2,,,0.0,,,,,,
9204124,APARTMENT,GROUND_FLOOR,242000,2250,,1.0,2,0.0,20,0.0,2,,,,,
9373934,APARTMENT,GROUND_FLOOR,265000,3500,Good,1.0,2,0.0,,0.0,4,,,,,
9625027,APARTMENT,GROUND_FLOOR,275000,3500,Good,1.0,2,0.0,,0.0,4,,,,,
9680576,APARTMENT,GROUND_FLOOR,279000,2290,,1.0,2,0.0,14,0.0,2,,,,,
9373931,APARTMENT,GROUND_FLOOR,280000,3500,Good,1.0,2,0.0,,0.0,4,,,,,
9705678,APARTMENT,GROUND_FLOOR,249000,6730,As new,1.0,2,0.0,7,0.0,,0.0,,,,
9720684,APARTMENT,GROUND_FLOOR,185000,1730,To be done up,1.0,2,,,0.0,3,,,,1.0,
9726520,APARTMENT,GROUND_FLOOR,None,2170,,,,,,,,,,,,
9693921,APARTMENT,GROUND_FLOOR,145000,7080,Good,1.0,2,0.0,,0.0,,0.0,,,,
9666488,APARTMENT,GROUND_FLOOR,159500,8400,Good,1.0,2,0.0,,0.0,2,,,,,
9507482,APARTMENT,GROUND_FLOOR,225000,2300,Good,1.0,2,0.0,,0.0,,,,,,
9664790,APARTMENT,GROUND_FLOOR,235000,3550,As new,1.0,3,,,0.0,3,,,,1.0,
9507481,APARTMENT,GROUND_FLOOR,245000,2300,Good,1.0,3,0.0,,0.0,,,,,,
9688751,APARTMENT,GROUND_FLOOR,279000,2610,As new,1.0,1,0.0,7,0.0,2,0.0,,,,
9696997,APARTMENT,GROUND_FLOOR,279900,2140,As new,1.0,2,0.0,,0.0,3,0.0,,,,
9651394,APARTMENT,GROUND_FLOOR,328000,2520,As new,1.0,2,0.0,30,0.0,3,,,,,
9403897,APARTMENT,GROUND_FLOOR,359900,7750,As new,1.0,2,0.0,43,0.0,4,0.0,,,,
9723786,APARTMENT,GROUND_FLOOR,285000,2950,,1.0,2,0.0,,0.0,2,0.0,,,,
9255750,APARTMENT,GROUND_FLOOR,220173,3270,,1.0,1,0.0,11,0.0,2,,,,,
9710186,APARTMENT,GROUND_FLOOR,220000,4000,Good,,2,,45,0.0,3,,,,,
9710185,APARTMENT,GROUND_FLOOR,220000,4680,Good,,2,,45,0.0,3,,,,,
9661948,APARTMENT,GROUND_FLOOR,159000,2140,Just renovated,1.0,1,1.0,,0.0,2,0.0,,,,
9726376,APARTMENT,GROUND_FLOOR,337500,9600,As new,1.0,3,0.0,17,0.0,4,0.0,,,,
9669675,APARTMENT,GROUND_FLOOR,265000,2500,Just renovated,1.0,1,0.0,,0.0,,0.0,,,,
9701613,APARTMENT,GROUND_FLOOR,295000,2200,Good,1.0,2,0.0,,0.0,3,,,,1.0,
9703099,APARTMENT,GROUND_FLOOR,295000,2250,As new,1.0,2,0.0,,0.0,3,0.0,,,,
9482396,APARTMENT,GROUND_FLOOR,339000,2630,Just renovated,1.0,3,1.0,21,0.0,2,0.0,1,,,
9606777,APARTMENT,GROUND_FLOOR,370000,1082,As new,,3,0.0,25,0.0,2,0.0,,,,
9417748,APARTMENT,GROUND_FLOOR,389000,2610,As new,1.0,3,0.0,23,0.0,2,0.0,,,,
9048592,APARTMENT,GROUND_FLOOR,139000,4630,,,,,,0.0,,,,,,
9378998,APARTMENT,GROUND_FLOOR,170000,2880,,,,,,0.0,,,,,,
9495836,APARTMENT,GROUND_FLOOR,185000,2160,,,,,,0.0,,,,,,
9566122,APARTMENT,GROUND_FLOOR,185000,8850,,,,,,0.0,,,,,,
9616213,APARTMENT,GROUND_FLOOR,189000,3200,,,,,,0.0,,,,,,
9131698,APARTMENT,GROUND_FLOOR,194000,2430,,,,,,0.0,,,,,,
9120453,APARTMENT,GROUND_FLOOR,195000,1370,,,,,,0.0,,,,,,
9653304,APARTMENT,GROUND_FLOOR,197000,2300,,,,,,0.0,,,,,,
9570077,APARTMENT,GROUND_FLOOR,207950,2340,,,,,,0.0,,,,,,
9702434,APARTMENT,GROUND_FLOOR,214000,2431,,,,,,0.0,,,,,,
9545189,APARTMENT,GROUND_FLOOR,216495,9280,,,,,,0.0,,,,,,
9572139,APARTMENT,GROUND_FLOOR,222400,2350,,,,,,0.0,,,,,,
9417736,APARTMENT,GROUND_FLOOR,229000,2610,,,,,,0.0,,,,,,
9609425,APARTMENT,GROUND_FLOOR,235000,8400,,,,,,0.0,,,,,,
9657647,APARTMENT,GROUND_FLOOR,250000,2440,,,,,,0.0,,,,,,
9593462,APARTMENT,GROUND_FLOOR,254060,6000,,,,,,0.0,,,,,,
9591477,APARTMENT,GROUND_FLOOR,254060,6042,,,,,,0.0,,,,,,
9427955,APARTMENT,GROUND_FLOOR,258630,2840,,,,,,0.0,,,,,,
8611428,APARTMENT,GROUND_FLOOR,261800,1703,,,,,,0.0,,,,,,
9456004,APARTMENT,GROUND_FLOOR,264000,9170,,,,,,0.0,,,,,,
8989207,APARTMENT,GROUND_FLOOR,271728,2400,,,,,,0.0,,,,,,
9636809,APARTMENT,GROUND_FLOOR,290000,2610,,,,,,0.0,,,,,,
9434955,APARTMENT,GROUND_FLOOR,299000,1853,,,,,,0.0,,,,,,
8990825,APARTMENT,GROUND_FLOOR,309000,1861,,,,,,0.0,,,,,,
9680769,APARTMENT,GROUND_FLOOR,325680,2260,,,,,,0.0,,,,,,
9578453,APARTMENT,GROUND_FLOOR,399000,2070,,,,,,0.0,,,,,,
9724392,APARTMENT,GROUND_FLOOR,420000,1040,As new,1.0,1,1.0,1,0.0,2,0.0,,,,
9728228,APARTMENT,GROUND_FLOOR,157500,1420,,1.0,1,0.0,10,0.0,2,,,,,
9706736,APARTMENT,GROUND_FLOOR,185000,7090,As new,1.0,1,0.0,10,0.0,2,0.0,,,,
9680687,APARTMENT,GROUND_FLOOR,140000,8500,Good,,1,0.0,4,0.0,1,0.0,,,,
9630438,APARTMENT,GROUND_FLOOR,165000,1600,To be done up,1.0,1,0.0,,0.0,3,,,,,
9636164,APARTMENT,GROUND_FLOOR,195000,2440,,1.0,1,0.0,,0.0,2,,,,,
9589835,APARTMENT,GROUND_FLOOR,205000,6717,To be done up,1.0,2,0.0,,0.0,2,,,,,
9698444,APARTMENT,GROUND_FLOOR,215000,2340,Good,,2,,,0.0,4,,,,1.0,
9651332,APARTMENT,GROUND_FLOOR,224000,2950,,,2,0.0,,0.0,3,,,,,
9653981,APARTMENT,GROUND_FLOOR,239000,2170,Just renovated,,1,,,0.0,,,,,,
9403895,APARTMENT,GROUND_FLOOR,249900,7750,Good,,1,0.0,22,0.0,4,,,,,
9518486,APARTMENT,GROUND_FLOOR,259000,1731,Good,1.0,2,0.0,11,0.0,2,,,,,
9693296,APARTMENT,GROUND_FLOOR,259900,2140,,1.0,2,0.0,,0.0,,0.0,,,,
9696783,APARTMENT,GROUND_FLOOR,264000,2440,,1.0,2,,33,0.0,2,,,,,
9698721,APARTMENT,GROUND_FLOOR,269000,2340,Good,1.0,2,,,0.0,3,,,,1.0,
9688857,APARTMENT,GROUND_FLOOR,277500,2660,,1.0,2,0.0,29,0.0,,0.0,,,,
9704411,APARTMENT,GROUND_FLOOR,999000,2018,As new,1.0,4,0.0,,0.0,2,0.0,,,1.0,
9724765,APARTMENT,GROUND_FLOOR,308000,2000,To renovate,1.0,3,0.0,2,0.0,2,0.0,,,,
9636455,APARTMENT,GROUND_FLOOR,216495,9280,As new,1.0,2,0.0,16,0.0,2,,,,,
9713540,APARTMENT,GROUND_FLOOR,149900,4100,As new,,3,0.0,,0.0,3,,,,,
9251684,APARTMENT,GROUND_FLOOR,237000,2890,,,,,,0.0,,,,,,
9679780,APARTMENT,GROUND_FLOOR,140000,7951,Just renovated,1.0,,0.0,,0.0,4,0.0,,,,
9308469,APARTMENT,GROUND_FLOOR,170000,8434,,1.0,2,0.0,26,0.0,2,,,,,
9581809,APARTMENT,GROUND_FLOOR,None,2650,,,,,,,,,,,,
9500315,APARTMENT,GROUND_FLOOR,265000,1853,Good,1.0,3,0.0,,0.0,2,0.0,,,1.0,
9634669,APARTMENT,GROUND_FLOOR,325000,4052,As new,1.0,2,,15,0.0,3,,,,,
9570550,APARTMENT,GROUND_FLOOR,389000,2610,,1.0,3,0.0,23,0.0,3,,,,,
9402151,APARTMENT,GROUND_FLOOR,205000,3520,,,1,0.0,13,0.0,4,0.0,,,,
8932462,APARTMENT,GROUND_FLOOR,215000,3270,,1.0,1,0.0,18,0.0,2,,,,,
9402099,APARTMENT,GROUND_FLOOR,285000,3520,,,2,0.0,21,0.0,4,0.0,,,,
9723058,APARTMENT,GROUND_FLOOR,305000,1180,To be done up,1.0,2,0.0,12,0.0,2,,,,,
9694385,APARTMENT,GROUND_FLOOR,155000,1080,Good,1.0,1,0.0,,0.0,3,0.0,,,,
9602180,APARTMENT,GROUND_FLOOR,172378,1140,,1.0,1,0.0,,0.0,2,,,1.0,1.0,
9602178,APARTMENT,GROUND_FLOOR,174900,1140,,1.0,1,0.0,13,0.0,2,,,1.0,,
9632038,APARTMENT,GROUND_FLOOR,175000,2060,Good,1.0,1,0.0,6,0.0,,0.0,,,,
9596676,APARTMENT,GROUND_FLOOR,188999,8670,To be done up,1.0,2,0.0,1,0.0,2,,,,,
9591621,APARTMENT,GROUND_FLOOR,189000,2610,Good,,2,,,0.0,2,,,,,
9602176,APARTMENT,GROUND_FLOOR,199479,1140,,1.0,1,0.0,9,0.0,2,,,1.0,,
9475117,APARTMENT,GROUND_FLOOR,249000,1428,Good,1.0,3,0.0,24,0.0,,,,,,
9660816,APARTMENT,GROUND_FLOOR,249000,1853,Good,1.0,2,,34,0.0,2,,,,,
9669697,APARTMENT,GROUND_FLOOR,255000,2100,Just renovated,1.0,2,0.0,,0.0,3,0.0,,,,
9646304,APARTMENT,GROUND_FLOOR,265000,8000,As new,1.0,2,0.0,,0.0,4,0.0,,,,
9614180,APARTMENT,GROUND_FLOOR,265000,8000,As new,1.0,2,0.0,,0.0,4,0.0,,,,
9687889,APARTMENT,GROUND_FLOOR,295000,2170,Good,,2,0.0,18,0.0,2,0.0,,,,
9646472,APARTMENT,GROUND_FLOOR,295000,8000,As new,1.0,2,0.0,12,0.0,4,0.0,,,,
9614179,APARTMENT,GROUND_FLOOR,295000,8000,As new,1.0,2,0.0,12,0.0,4,0.0,,,,
9559520,APARTMENT,GROUND_FLOOR,297500,2650,,1.0,2,0.0,,0.0,3,,,,,
9513541,APARTMENT,GROUND_FLOOR,355000,1210,As new,,3,0.0,,0.0,2,0.0,,,,
9579766,APARTMENT,GROUND_FLOOR,241000,3730,As new,1.0,2,0.0,11,0.0,,,,,,
9468542,APARTMENT,GROUND_FLOOR,270000,3500,Good,1.0,2,0.0,,0.0,4,,,,,
9370573,APARTMENT,GROUND_FLOOR,353290,3500,Good,1.0,3,0.0,,0.0,4,,,,,
9649143,APARTMENT,GROUND_FLOOR,219000,1082,Good,,1,,,0.0,3,,,,,
9598655,APARTMENT,GROUND_FLOOR,249900,1080,As new,1.0,2,,,0.0,2,0.0,,,1.0,
